62332;FICHEUX;62173;;FICHEUX;50.225724083,2.746050176
17005;ALLAS BOCAGE;17150;;ALLAS BOCAGE;45.38279089,-0.49765388600000005
61324;PASSAIS VILLAGES;61350;ST SIMEON;PASSAIS VILLAGES;48.484909413,-0.764366371
10411;LA VILLE AUX BOIS;10500;;LA VILLE AUX BOIS;48.403940158,4.687451854
57342;IBIGNY;57830;;IBIGNY;48.645554381,6.898244264
62338;FLEURBAIX;62840;;FLEURBAIX;50.63877576,2.830482525
17012;ANNEZAY;17380;;ANNEZAY;46.009975761,-0.6966073620000001
61339;PUTANGES LE LAC;61210;CHENEDOUIT;PUTANGES LE LAC;48.772719718,-0.29199784
10419;VILLEMOYENNE;10260;;VILLEMOYENNE;48.1877997,4.247253951
57354;JUVILLE;57590;;JUVILLE;48.930658384,6.3583653810000005
62347;FOSSEUX;62810;;FOSSEUX;50.254557893,2.565189461
17024;AULNAY;17470;SALLES LES AULNAY;AULNAY;46.020547949,-0.34752278200000003
61339;PUTANGES LE LAC;61210;MENIL JEAN;PUTANGES LE LAC;48.772719718,-0.29199784
10421;LA VILLENEUVE AU CHATELOT;10400;;LA VILLENEUVE AU CHATELOT;48.549815077,3.607413212
57361;KERLING LES SIERCK;57480;;KERLING LES SIERCK;49.391046877,6.372633618
62360;FRETHUN;62185;;FRETHUN;50.911652008,1.815857136
17030;BALANZAC;17600;;BALANZAC;45.748228483,-0.8441311570000001
61345;REMALARD EN PERCHE;61110;BELLOU SUR HUISNE;REMALARD EN PERCHE;48.434495696,0.775320027
10441;VOSNON;10130;;VOSNON;48.108643524,3.834913023
57365;KIRSCHNAUMEN;57480;;KIRSCHNAUMEN;49.403645638,6.434331913
62374;GOMIECOURT;62121;;GOMIECOURT;50.149133166,2.799358871
17048;BLANZAC LES MATHA;17160;;BLANZAC LES MATHA;45.871707628,-0.354408369
61346;LE RENOUARD;61120;;LE RENOUARD;48.919697372,0.09880673100000001
11017;ARTIGUES;11140;;ARTIGUES;42.791208952,2.2067154110000002
57385;LAQUENEXY;57530;;LAQUENEXY;49.079804348,6.314261012
62398;GUISY;62140;;GUISY;50.387925382,2.003354415
17055;BOSCAMNANT;17360;;BOSCAMNANT;45.192048517,-0.071303238
61360;ST AGNAN SUR SARTHE;61170;;ST AGNAN SUR SARTHE;48.621526064,0.429403994
11032;BELLEGARDE DU RAZES;11240;;BELLEGARDE DU RAZES;43.107445424,2.050808367
57391;LEMONCOURT;57590;;LEMONCOURT;48.863234279,6.387433093
62405;HAMBLAIN LES PRES;62118;;HAMBLAIN LES PRES;50.291618958,2.958263927
17062;BRESDON;17490;;BRESDON;45.864697454,-0.14546329600000002
61367;ST AUBIN DE COURTERAIE;61560;;ST AUBIN DE COURTERAIE;48.608358679,0.45234946000000004
11047;LE BOUSQUET;11140;;LE BOUSQUET;42.718246461,2.175258816
57398;LEYVILLER;57660;;LEYVILLER;49.029706795,6.841591925
62410;HAPLINCOURT;62124;;HAPLINCOURT;50.093041773,2.937402558
17069;BRIVES SUR CHARENTE;17800;;BRIVES SUR CHARENTE;45.666384539,-0.45558942700000005
61381;ST DENIS SUR HUISNE;61400;;ST DENIS SUR HUISNE;48.470926047,0.5313622020000001
11057;CAHUZAC;11420;;CAHUZAC;43.190632577,1.855096808
57418;LOUDREFING;57670;;LOUDREFING;48.853123697,6.893931849
62434;LA HERLIERE;62158;;LA HERLIERE;50.198934078,2.5588552030000002
17083;CHAMPAGNE;17620;;CHAMPAGNE;45.830221771,-0.916217025
61387;ST FRAIMBAULT;61350;;ST FRAIMBAULT;48.49871858,-0.7120799440000001
11063;CAMPAGNE SUR AUDE;11260;;CAMPAGNE SUR AUDE;42.915757177,2.202234547
57426;LUTTANGE;57935;;LUTTANGE;49.273419582,6.297588325
62442;HERNICOURT;62130;;HERNICOURT;50.411113605,2.316565034
17093;LE CHATEAU D OLERON;17480;ORS;LE CHATEAU D OLERON;45.881350474,-1.216463129
61395;ST GERMAIN DES GROIS;61110;;ST GERMAIN DES GROIS;48.405063305,0.815175784
11077;CASTELNAU D AUDE;11700;;CASTELNAU D AUDE;43.233026898,2.6773355199999997
57438;MALROY;57640;;MALROY;49.173706458,6.216840546
62451;HEUCHIN;62134;;HEUCHIN;50.481120987,2.270633695
17096;CHAUNAC;17130;;CHAUNAC;45.357109596,-0.359233578
61404;ST HILAIRE LE CHATEL;61400;;ST HILAIRE LE CHATEL;48.555407097,0.540494928
11082;CAUNETTE SUR LAUQUET;11250;;CAUNETTE SUR LAUQUET;43.027761987,2.426408968
57448;MARSAL;57630;;MARSAL;48.782310999,6.615327944
62465;HUMBERCAMPS;62158;;HUMBERCAMPS;50.187641785,2.574136449
17102;CHERMIGNAC;17460;;CHERMIGNAC;45.692372569,-0.677811862
61408;STE HONORINE LA GUILLAUME;61210;;STE HONORINE LA GUILLAUME;48.777606877,-0.38174473200000003
11085;CAVANAC;11570;;CAVANAC;43.169079579,2.334356407
57453;MAXSTADT;57660;;MAXSTADT;49.046480459,6.803452546
62471;BELLINGHEM;62129;HERBELLES;BELLINGHEM;50.661124516,2.231429984
17117;CONTRE;17470;;CONTRE;46.011832032,-0.261822777
61415;ST LEGER SUR SARTHE;61170;;ST LEGER SUR SARTHE;48.494644890000004,0.317218268
11092;CITOU;11160;;CITOU;43.375691189,2.5322346810000003
57464;METZERESCHE;57920;;METZERESCHE;49.295296233,6.306469674
62485;LAIRES;62960;;LAIRES;50.538610875,2.256277055
17125;COURCELLES;17400;;COURCELLES;45.958488419,-0.48109550700000003
61429;CHARENCEY;61190;MOUSSONVILLIERS;CHARENCEY;48.64116285,0.7700685540000001
11103;COUIZA;11190;;COUIZA;42.932875499,2.245259466
57469;MITTERSHEIM;57930;;MITTERSHEIM;48.856164156,6.944311838
62513;LIGNY SUR CANCHE;62270;;LIGNY SUR CANCHE;50.283802301,2.26065773
17135;CRESSE;17160;;CRESSE;45.916192283,-0.211783155
61432;ST MICHEL TUBOEUF;61300;;ST MICHEL TUBOEUF;48.754006327,0.686828164
11109;COUSTAUSSA;11190;;COUSTAUSSA;42.936974126,2.285029491
57483;MORHANGE;57340;;MORHANGE;48.927894751,6.642653602
62523;LOISON SOUS LENS;62218;;LOISON SOUS LENS;50.444291144,2.85858344
17141;DOMPIERRE SUR CHARENTE;17610;;DOMPIERRE SUR CHARENTE;45.708037775,-0.49661749400000005
61447;ST PIERRE DU REGARD;61790;;ST PIERRE DU REGARD;48.833864278,-0.540781124
11123;DUILHAC SOUS PEYREPERTUSE;11350;;DUILHAC SOUS PEYREPERTUSE;42.865805292,2.567436293
57487;MOULINS LES METZ;57160;;MOULINS LES METZ;49.092508152,6.118194842
62530;LOTTINGHEN;62240;;LOTTINGHEN;50.677504313,1.936393422
17147;ECOYEUX;17770;;ECOYEUX;45.81474031,-0.519125134
61473;SEVRAI;61150;;SEVRAI;48.704681918,-0.15183707800000001
11136;FANJEAUX;11270;;FANJEAUX;43.186859709,2.036882496
57488;MOUSSEY;57770;;MOUSSEY;48.672047747,6.779323087
62537;MAGNICOURT SUR CANCHE;62270;;MAGNICOURT SUR CANCHE;50.300007995,2.411359396
17157;FENIOUX;17350;;FENIOUX;45.891348584,-0.588251681
61474;GOUFFERN EN AUGE;61310;AVERNES SOUS EXMES;GOUFFERN EN AUGE;48.776641655,0.127897859
11139;FENOUILLET DU RAZES;11240;;FENOUILLET DU RAZES;43.155580221,2.02908243
57499;NEUFGRANGE;57910;;NEUFGRANGE;49.074054081,7.066445729
62549;MARCONNE;62140;;MARCONNE;50.366192496,2.030910559
17168;FOURAS;17450;;FOURAS;45.981363912,-1.07407525
61479;TANQUES;61150;;TANQUES;48.685979025,-0.074467739
11150;FONTIERS CABARDES;11390;;FONTIERS CABARDES;43.374955048,2.253437002
57532;PAGNY LES GOIN;57420;;PAGNY LES GOIN;48.967011251,6.219831197
62563;MAZINGARBE;62670;;MAZINGARBE;50.468626242,2.724911667
17181;GRANDJEAN;17350;;GRANDJEAN;45.875297203,-0.603239629
61491;TOUROUVRE AU PERCHE;61190;BIVILLIERS;TOUROUVRE AU PERCHE;48.60285313,0.6342604660000001
11160;GALINAGUES;11140;;GALINAGUES;42.806938895,2.047896069
57534;PELTRE;57245;;PELTRE;49.072184719,6.223948615
62569;MERCK ST LIEVIN;62560;;MERCK ST LIEVIN;50.636587856,2.107616603
17188;HAIMPS;17160;;HAIMPS;45.862409464,-0.255502813
61507;VILLIERS SOUS MORTAGNE;61400;;VILLIERS SOUS MORTAGNE;48.539061286,0.593050227
11163;GINCLA;11140;;GINCLA;42.764306137,2.332734362
57542;PIBLANGE;57220;ST BERNARD;PIBLANGE;49.245944174,6.411773417
62577;MONCHEL SUR CANCHE;62270;;MONCHEL SUR CANCHE;50.303817925,2.218742858
17191;LA JARD;17460;;LA JARD;45.659377293,-0.5739854160000001
62004;ACHICOURT;62217;;ACHICOURT;50.272272653,2.755768001
11176;JONQUIERES;11220;;JONQUIERES;43.03996032,2.723244743
57546;PLESNOIS;57140;;PLESNOIS;49.171324394,6.111405021
62580;MONCHY BRETON;62127;;MONCHY BRETON;50.398237681,2.436265026
17195;LA JARRIE AUDOUIN;17330;;LA JARRIE AUDOUIN;46.03440816,-0.48080493900000004
62008;ACQUIN WESTBECOURT;62380;WESTBECOURT;ACQUIN WESTBECOURT;50.729243721,2.077018046
11188;LA PALME;11480;;LA PALME;42.965514216,2.994909594
57560;RACRANGE;57340;;RACRANGE;48.924749123,6.67809851
62601;NEDONCHEL;62550;;NEDONCHEL;50.526325255,2.354611244
17198;JUICQ;17770;;JUICQ;45.839651556,-0.576963911
62017;AIX EN ERGNY;62650;;AIX EN ERGNY;50.586489042,1.99974374
11202;LEUCATE;11370;PORT LEUCATE;LEUCATE;42.899577824,3.025947838
57571;REMERING LES PUTTELANGE;57510;;REMERING LES PUTTELANGE;49.032783434,6.930907891
62606;NEUVE CHAPELLE;62840;;NEUVE CHAPELLE;50.585598707,2.7794393900000003
17221;MARSAIS;17700;BOISSE;MARSAIS;46.121721372,-0.6194647640000001
62025;AMBLETEUSE;62164;;AMBLETEUSE;50.811855704,1.621191096
11210;LUC SUR ORBIEU;11200;;LUC SUR ORBIEU;43.175504776,2.787966445
57580;RICHE;57340;;RICHE;48.889170042,6.6328094
62613;NIELLES LES BLEQUIN;62380;;NIELLES LES BLEQUIN;50.675385975,2.030284881
17226;MAZERAY;17400;;MAZERAY;45.916199396,-0.560423554
62039;ARLEUX EN GOHELLE;62580;;ARLEUX EN GOHELLE;50.364919712,2.8686673320000002
11219;MARSA;11140;;MARSA;42.819854033,2.139382024
57591;ROMBAS;57120;;ROMBAS;49.243961923,6.087093949
62622;NORT LEULINGHEM;62890;;NORT LEULINGHEM;50.795968881,2.088339151
17230;MESCHERS SUR GIRONDE;17132;;MESCHERS SUR GIRONDE;45.564359905,-0.95955625
62045;AUBIGNY EN ARTOIS;62690;;AUBIGNY EN ARTOIS;50.348030087,2.586612903
11227;MAYRONNES;11220;;MAYRONNES;43.045896279,2.528696438
57599;ROUPELDANGE;57220;;ROUPELDANGE;49.20740738,6.472558978
62630;NOYELLE VION;62810;;NOYELLE VION;50.291601164,2.546781316
17237;MOEZE;17780;;MOEZE;45.888636701,-1.051949739
62049;AUCHY AU BOIS;62190;;AUCHY AU BOIS;50.550727223,2.3730312590000002
11233;MIREPEISSET;11120;;MIREPEISSET;43.283673615,2.89663582
57604;RUSTROFF;57480;;RUSTROFF;49.441483144,6.375604292
62636;OFFRETHUN;62250;;OFFRETHUN;50.78622188,1.698445457
17249;MORTIERS;17500;;MORTIERS;45.399439265,-0.32163710100000004
62057;AUDRUICQ;62370;;AUDRUICQ;50.884506534,2.081422324
11235;MISSEGRE;11580;;MISSEGRE;43.002286552,2.372796653
57622;ST PRIVAT LA MONTAGNE;57855;;ST PRIVAT LA MONTAGNE;49.186322721,6.040649586
62650;PELVES;62118;;PELVES;50.286892464,2.917867855
17257;NERE;17510;;NERE;45.977201463,-0.241957363
62064;AVESNES LES BAPAUME;62450;;AVESNES LES BAPAUME;50.104323583,2.833113918
11240;MONTAZELS;11190;;MONTAZELS;42.951921154,2.24409541
57639;SCHORBACH;57230;;SCHORBACH;49.08023039,7.406345072
62663;POMMERA;62760;;POMMERA;50.167579507,2.442002538
17262;NIEUL LES SAINTES;17810;;NIEUL LES SAINTES;45.754622054,-0.745781169
62078;BALINGHEM;62610;;BALINGHEM;50.860364003,1.939384423
11246;MONTGRADAIL;11240;;MONTGRADAIL;43.123502608,2.032806081
57644;SEINGBOUSE;57455;;SEINGBOUSE;49.108311303,6.831441896
62667;LE PORTEL;62480;;LE PORTEL;50.711144967,1.575623483
17267;NUAILLE D AUNIS;17540;;NUAILLE D AUNIS;46.237921851,-0.9287515890000001
62083;BARLIN;62620;;BARLIN;50.456732103,2.615155103
11256;MONTSERET;11200;;MONTSERET;43.105348897,2.807191301
57649;SERVIGNY LES STE BARBE;57640;;SERVIGNY LES STE BARBE;49.149048987,6.274554004
62681;QUIESTEDE;62120;;QUIESTEDE;50.680375414,2.329290812
17278;PISANY;17600;;PISANY;45.705135232,-0.7947836140000001
62090;BEALENCOURT;62770;;BEALENCOURT;50.436312651,2.1249610310000002
11258;MOUSSAN;11120;;MOUSSAN;43.230391832,2.95697434
57658;SOUCHT;57960;;SOUCHT;48.96194111,7.3198592399999995
62683;QUOEUX HAUT MAINIL;62390;HAUT MAINIL;QUOEUX HAUT MAINIL;50.301073072,2.104826387
17282;POMMIERS MOULONS;17130;MOULONS;POMMIERS MOULONS;45.327550985,-0.349002596
62108;BERCK;62600;;BERCK;50.41416334,1.582288066
11264;NEVIAN;11200;;NEVIAN;43.20392759,2.8859489480000002
57672;THIONVILLE;57100;;THIONVILLE;49.37592052,6.12898128
62696;RECLINGHEM;62560;;RECLINGHEM;50.572612682,2.175431338
17284;PONT L ABBE D ARNOULT;17250;;PONT L ABBE D ARNOULT;45.825955698,-0.86493977
62118;BETHONSART;62690;;BETHONSART;50.382404139,2.543383021
11277;PECHARIC ET LE PY;11420;;PECHARIC ET LE PY;43.193977869,1.827375133
57687;VALLERANGE;57340;;VALLERANGE;48.950397853,6.6867181680000005
62701;RELY;62120;;RELY;50.575803208,2.361286264
17297;RIVEDOUX PLAGE;17940;;RIVEDOUX PLAGE;46.159146437,-1.284094539
62131;BIHUCOURT;62121;;BIHUCOURT;50.127205278,2.800861113
11284;PEYRENS;11400;;PEYRENS;43.36156073,1.960913743
57694;VANY;57070;;VANY;49.153053736,6.24127171
62709;RIENCOURT LES CAGNICOURT;62182;;RIENCOURT LES CAGNICOURT;50.194448921,2.961089589
17299;ROCHEFORT;17300;;ROCHEFORT;45.942884037,-0.9721991990000001
62142;BLINGEL;62770;;BLINGEL;50.404977056,2.149873525
11293;POMAS;11250;;POMAS;43.107213464,2.280810514
57696;VARSBERG;57880;;VARSBERG;49.175532397,6.618841854
62719;ROLLANCOURT;62770;;ROLLANCOURT;50.411086033,2.126593503
17308;ST AGNANT;17620;;ST AGNANT;45.86760101,-0.9533482270000001
62151;BOISLEUX AU MONT;62175;;BOISLEUX AU MONT;50.212239924,2.777680734
11304;QUILLAN;11500;;QUILLAN;42.884782221,2.173210487
57709;VESCHEIM;57370;;VESCHEIM;48.794111003,7.22646838
62728;RUMAUCOURT;62860;;RUMAUCOURT;50.237670677,3.065727807
17317;ST CIERS DU TAILLON;17240;;ST CIERS DU TAILLON;45.431449666,-0.6325131030000001
62155;BONNINGUES LES ARDRES;62890;;BONNINGUES LES ARDRES;50.776124412,2.021638889
11313;RICAUD;11400;;RICAUD;43.34672977,1.8954399
57730;VOLMERANGE LES BOULAY;57220;;VOLMERANGE LES BOULAY;49.17001113,6.448871173
62735;SAILLY LABOURSE;62113;;SAILLY LABOURSE;50.501412285,2.702668499
17336;ST GEORGES DES COTEAUX;17810;;ST GEORGES DES COTEAUX;45.77057407,-0.701483804
62164;BOURLON;62860;;BOURLON;50.180849999,3.121056857
11319;ROQUEFERE;11380;;ROQUEFERE;43.393734158,2.374382966
57745;WIESVILLER;57200;;WIESVILLER;49.077312673,7.161466708
62744;STE CATHERINE;62223;;STE CATHERINE;50.314117018,2.7616587519999998
17351;ST JUST LUZAC;17320;;ST JUST LUZAC;45.794610343,-1.054050044
62174;BREMES;62610;;BREMES;50.847619734,1.955616057
11335;STE COLOMBE SUR GUETTE;11140;;STE COLOMBE SUR GUETTE;42.752767212,2.2489019900000002
57759;ZARBELING;57340;;ZARBELING;48.88989638,6.6874729120000005
62748;ST FOLQUIN;62370;;ST FOLQUIN;50.937604616,2.1257723840000002
17385;ST PIERRE D OLERON;17310;LA COTINIERE;ST PIERRE D OLERON;45.939663006,-1.3056269550000001
62193;CALAIS;62100;;CALAIS;50.950594309,1.875252187
11345;ST JEAN DE BARROU;11360;;ST JEAN DE BARROU;42.960695611,2.827983666
57765;DIESEN;57890;;DIESEN;49.175604561,6.69333879
62757;ST MARTIN LEZ TATINGHEM;62500;ST MARTIN AU LAERT;ST MARTIN LEZ TATINGHEM;50.749940279,2.216881197
17407;STE SOULLE;17220;;STE SOULLE;46.192897894,-1.016326218
62204;CAMPAGNE LES HESDIN;62870;;CAMPAGNE LES HESDIN;50.4009257,1.867391562
11348;ST JULIEN DE BRIOLA;11270;;ST JULIEN DE BRIOLA;43.160768024,1.945298468
58011;ARMES;58500;;ARMES;47.463168788,3.5621022509999998
62772;SALPERWICK;62500;;SALPERWICK;50.769017097,2.220475629
17418;SALIGNAC SUR CHARENTE;17800;;SALIGNAC SUR CHARENTE;45.669344935,-0.4158057
62207;CAMPIGNEULLES LES PETITES;62170;;CAMPIGNEULLES LES PETITES;50.440324676,1.736457324
11358;ST MARTIN LYS;11500;;ST MARTIN LYS;42.824732879,2.238406749
58027;BEAUMONT LA FERRIERE;58700;;BEAUMONT LA FERRIERE;47.183494728,3.235449273
62776;SAPIGNIES;62121;;SAPIGNIES;50.131834831,2.836837426
17427;SIECQ;17490;;SIECQ;45.839743226,-0.190371863
62219;CAUMONT;62140;;CAUMONT;50.293505506,2.031561982
11377;SERRES;11190;;SERRES;42.945027563,2.328454093
58041;BRINON SUR BEUVRON;58420;;BRINON SUR BEUVRON;47.28466583,3.4895289910000002
62786;SELLES;62240;;SELLES;50.696003873,1.889383649
17443;THAIRE;17290;;THAIRE;46.077231447,-1.003799331
62224;CHOCQUES;62920;;CHOCQUES;50.540824537,2.562209904
11394;TOURREILLES;11300;;TOURREILLES;43.019942168,2.169148906
58051;CHALLUY;58000;PLAGNY;CHALLUY;46.94196697,3.140253373
62797;SIRACOURT;62130;;SIRACOURT;50.370671448,2.267763128
17452;LA TREMBLADE;17390;RONCE LES BAINS;LA TREMBLADE;45.759327878,-1.190793887
62237;CONTEVILLE LES BOULOGNE;62126;;CONTEVILLE LES BOULOGNE;50.74422226,1.7304297100000001
11409;VIGNEVIEILLE;11330;;VIGNEVIEILLE;43.015512649,2.530297652
58059;LA CHARITE SUR LOIRE;58400;;LA CHARITE SUR LOIRE;47.183451169,3.029649474
62801;SOUCHEZ;62153;;SOUCHEZ;50.388690429,2.743397738
17461;VAUX SUR MER;17640;;VAUX SUR MER;45.644331147,-1.058796651
62243;COULLEMONT;62158;;COULLEMONT;50.218788078,2.4816367599999998
11425;VILLEGAILHENC;11600;;VILLEGAILHENC;43.271643489,2.347013131
58078;CIZELY;58270;;CIZELY;46.983172704,3.468877625
62806;TARDINGHEN;62179;;TARDINGHEN;50.865237459,1.643164542
17468;VIBRAC;17130;;VIBRAC;45.350084294,-0.33970863700000004
62253;COUTURELLE;62158;;COUTURELLE;50.206846353,2.499420864
12001;AGEN D AVEYRON;12630;;AGEN D AVEYRON;44.351284364,2.694054322
58086;COSNE COURS SUR LOIRE;58200;COURS;COSNE COURS SUR LOIRE;47.402826949,2.942653065
62814;THIEVRES;62760;;THIEVRES;50.132017781,2.447214194
17474;VILLENEUVE LA COMTESSE;17330;;VILLENEUVE LA COMTESSE;46.095116506,-0.491482988
62261;CUCQ;62780;STELLA;CUCQ;50.486377774,1.613627069
12013;AUBIN;12110;LE GUA;AUBIN;44.53203905,2.256331617
58097;DIENNES AUBIGNY;58340;;DIENNES AUBIGNY;46.913382175,3.576134717
62824;TORTEFONTAINE;62140;;TORTEFONTAINE;50.335843713,1.914293618
17476;VILLEXAVIER;17500;;VILLEXAVIER;45.378685947,-0.439677921
62265;DELETTES;62129;;DELETTES;50.622457579,2.217513771
12016;AUZITS;12390;;AUZITS;44.499720985,2.322163792
58104;DORNES;58390;;DORNES;46.719126438,3.337662074
62831;TROISVAUX;62130;;TROISVAUX;50.410734224,2.34384832
17482;VOUHE;17700;;VOUHE;46.152011244,-0.797446117
62271;DOHEM;62380;;DOHEM;50.627510321,2.169145549
12035;BRASC;12550;;BRASC;43.979158878,2.573504168
58107;DUN SUR GRANDRY;58110;;DUN SUR GRANDRY;47.089633295,3.7996921280000002
62834;VACQUERIETTE ERQUIERES;62140;ERQUIERES;VACQUERIETTE ERQUIERES;50.323691566,2.075011409
18011;ARGENT SUR SAULDRE;18410;;ARGENT SUR SAULDRE;47.562550775,2.430002061
62277;DROCOURT;62320;;DROCOURT;50.390073951,2.9332757970000003
12037;BROQUIES;12480;;BROQUIES;44.017903272,2.706580851
58114;FLETY;58170;;FLETY;46.799334764,3.9067651960000003
62848;VERQUIN;62131;;VERQUIN;50.501323899,2.643029989
18019;AZY;18220;;AZY;47.191899144,2.710476811
62282;ECLIMEUX;62770;;ECLIMEUX;50.396237179,2.180817898
12041;CABANES;12800;;CABANES;44.191009971,2.293246538
58117;FOURCHAMBAULT;58600;;FOURCHAMBAULT;47.016610566,3.09118738
62853;VIEIL MOUTIER;62240;;VIEIL MOUTIER;50.663209664,1.911089466
18033;BOURGES;18000;;BOURGES;47.074946856,2.40464687
62300;EQUIHEN PLAGE;62224;;EQUIHEN PLAGE;50.678714927,1.576262162
12053;LA CAPELLE BALAGUIER;12260;;LA CAPELLE BALAGUIER;44.43922544,1.925633113
58124;GERMIGNY SUR LOIRE;58320;;GERMIGNY SUR LOIRE;47.077830602,3.047409664
62877;WARLINCOURT LES PAS;62760;;WARLINCOURT LES PAS;50.184515135,2.50666005
18044;CERBOIS;18120;;CERBOIS;47.110980987,2.105080722
62310;ESSARS;62400;;ESSARS;50.54868382,2.662403455
12066;CLAIRVAUX D AVEYRON;12330;;CLAIRVAUX D AVEYRON;44.406622611,2.408521124
58132;GUIPY;58420;;GUIPY;47.228569925,3.579477987
62899;WISSANT;62179;;WISSANT;50.888512338,1.6834901690000001
18056;CHASSY;18800;;CHASSY;47.043226173,2.832949418
62323;FAMPOUX;62118;;FAMPOUX;50.299727892,2.871449604
12075;CONNAC;12170;;CONNAC;44.021060263,2.593981735
58140;LAROCHEMILLAY;58370;;LAROCHEMILLAY;46.890330482,3.985133071
62902;WIZERNES;62570;;WIZERNES;50.715623889,2.22917342
18073;CORQUOY;18190;;CORQUOY;46.900442776,2.318526432
62329;FERQUES;62250;;FERQUES;50.828819812,1.7684351299999999
12077;CORNUS;12540;;CORNUS;43.892440395,3.200661426
58157;MARIGNY L EGLISE;58140;;MARIGNY L EGLISE;47.345424056,3.941314834
62908;LA CAPELLE LES BOULOGNE;62360;;LA CAPELLE LES BOULOGNE;50.731184639,1.7151075580000001
18077;COUY;18140;;COUY;47.108703327,2.8278872440000002
62340;FLORINGHEM;62550;;FLORINGHEM;50.497059668,2.429061722
12079;COUBISOU;12190;;COUBISOU;44.575955412,2.732268499
58159;MARIGNY SUR YONNE;58800;;MARIGNY SUR YONNE;47.287413392,3.642766651
63009;ARDES;63420;;ARDES;45.398741576,3.118432991
18086;DREVANT;18200;;DREVANT;46.698783048,2.523598303
62352;FRAMECOURT;62130;;FRAMECOURT;50.323640162,2.30492252
12094;ENTRAYGUES SUR TRUYERE;12140;;ENTRAYGUES SUR TRUYERE;44.654547146,2.578458667
58178;MONTIGNY SUR CANNE;58340;;MONTIGNY SUR CANNE;46.942683058,3.657779219
63020;AURIERES;63210;;AURIERES;45.681621602,2.915832417
18105;GRON;18800;;GRON;47.116716942,2.736032195
62384;GRAINCOURT LES HAVRINCOURT;62147;;GRAINCOURT LES HAVRINCOURT;50.142465322,3.097254315
12103;FLORENTIN LA CAPELLE;12140;;FLORENTIN LA CAPELLE;44.639246369,2.644559282
58188;NANNAY;58350;;NANNAY;47.261221075,3.164527522
63025;AYAT SUR SIOULE;63390;;AYAT SUR SIOULE;46.061493317,2.886130583
18131;LUGNY BOURBONNAIS;18350;;LUGNY BOURBONNAIS;46.93487278,2.702874173
62402;HALINGHEN;62830;;HALINGHEN;50.604328925,1.682593458
12106;GABRIAC;12340;;GABRIAC;44.462375231,2.805071677
58196;NOLAY;58700;;NOLAY;47.117951414,3.332030761
63029;BANSAT;63570;;BANSAT;45.483010289,3.361393534
18136;MARCAIS;18170;;MARCAIS;46.696435855,2.353469636
62409;HANNESCAMPS;62111;;HANNESCAMPS;50.161613685,2.642689096
12110;GOLINHAC;12140;;GOLINHAC;44.595600084,2.58716609
58203;OULON;58700;;OULON;47.198019524,3.400980405
63047;LA BOURBOULE;63150;;LA BOURBOULE;45.579627386,2.749762898
18157;MORTHOMIERS;18570;;MORTHOMIERS;47.043521448,2.272200752
62416;HAUTECLOQUE;62130;;HAUTECLOQUE;50.334087729,2.3163484690000002
12133;LUC LA PRIMAUBE;12450;LA PRIMAUBE;LUC LA PRIMAUBE;44.305444674,2.536714214
58215;POUILLY SUR LOIRE;58150;;POUILLY SUR LOIRE;47.280458238,2.98219177
63054;LE BROC;63500;;LE BROC;45.503971646,3.251734807
18164;NEUVY LE BARROIS;18600;;NEUVY LE BARROIS;46.859534536,3.019720525
62422;HEBUTERNE;62111;;HEBUTERNE;50.117937571,2.64578163
12144;MELJAC;12120;;MELJAC;44.133769646,2.434978915
58218;PREMERY;58700;;PREMERY;47.173127465,3.321005995
63056;BROUSSE;63490;;BROUSSE;45.600175372,3.463733991
18189;QUANTILLY;18110;;QUANTILLY;47.225036962,2.445675517
62426;HENINEL;62128;;HENINEL;50.233156376,2.871536852
12148;MONTBAZENS;12220;;MONTBAZENS;44.476787676,2.212826229
58233;ST BENIN DES BOIS;58330;;ST BENIN DES BOIS;47.118802161,3.405034668
63058;BULHON;63350;;BULHON;45.885288974,3.391656289
18203;ST CHRISTOPHE LE CHAUDRY;18270;;ST CHRISTOPHE LE CHAUDRY;46.583145259,2.388990005
62428;HENIN SUR COJEUL;62128;;HENIN SUR COJEUL;50.218360515,2.838973035
12162;MOYRAZES;12160;;MOYRAZES;44.32765706,2.427297541
58240;ST FRANCHY;58330;;ST FRANCHY;47.151381643,3.455054988
63062;BUXIERES SOUS MONTAIGUT;63700;;BUXIERES SOUS MONTAIGUT;46.202060225,2.83665537
18209;ST GEORGES DE POISIEUX;18200;;ST GEORGES DE POISIEUX;46.682920862,2.48053207
62432;HERBINGHEN;62850;;HERBINGHEN;50.763430757,1.897352083
12167;NAJAC;12270;;NAJAC;44.21123208,1.9635980499999999
58246;ST HONORE LES BAINS;58360;;ST HONORE LES BAINS;46.899729088,3.85382832
63079;CHAMPAGNAT LE JEUNE;63580;;CHAMPAGNAT LE JEUNE;45.444654392,3.416827388
18214;ST HILAIRE DE COURT;18100;;ST HILAIRE DE COURT;47.20082815,2.003130279
62443;HERSIN COUPIGNY;62530;;HERSIN COUPIGNY;50.445290115,2.642662837
12184;POMAYROLS;12130;;POMAYROLS;44.486798098,3.058791212
58252;ST MALO EN DONZIOIS;58350;;ST MALO EN DONZIOIS;47.311382641,3.277108084
63084;CHANONAT;63450;;CHANONAT;45.695311098,3.082997177
18225;ST MAUR;18270;;ST MAUR;46.568661829,2.287885672
62449;HESMOND;62990;;HESMOND;50.46373558,1.942238391
